date,broker,type,stock,industry,rating,target_price,note
2026-08-07,法人(未具名),內資,緯創(3231),AI伺服器-ODM,買進,253,前值未揭露 出自工商時報權證專欄 券商名稱未揭露 無法判斷升降；下半年展望正向 隨Rubin及AMD L6量產 下半年營收將季季增且有望雙位數成長；受惠新客戶新機種與更佳交易條件 管理層樂觀看OPM逐漸改善；對照8/6已收錄FactSet共識243元與大摩275元 另有8/4本土大型投顧300元 四者區間寬度約19%；8/5盤中創202.5元新天價 8/6回檔收189.5元仍守5日線；本則未提供EPS與本益比假設無法檢驗評價；緯創擬發行不超過2.5億股GDR(估募資約450億元)股本稀釋未量化；已做個股摘要；來源ctee 20260807700282
2026-08-07,法人(未具名),內資,國巨*(2327),被動元件-MLCC,買進,688,前值未揭露 出自工商時報權證專欄 券商名稱未揭露；AI平台帶動高容量MLCC需求增加 可能排擠其他規格產能 若供需持續緊張或原材料成本上升不排除進一步調價；AI/記憶體/SSD客戶積極洽談長約LTA 產品範圍由電容延伸至其他被動元件 提升訂單能見度及跨產品銷售機會；自7月初1220元高價修正 8/6收570元回檔逾五成 688元隱含空間約21%；註688元明顯低於歷史FactSet共識927元 亦遠低於6月美系券商與大摩1050~1355元區間(超級供需失衡情境上看2055元) 本次內資觀點大幅保守 時點與假設差異待驗證；已做個股摘要；來源ctee 20260807700282
2026-08-07,台新證券,內資,順達(3211),電池模組-BBU/資料中心電源(HVDC),買進,485,前值未揭露 原文僅載上修至485元 調幅無法計算；Q2因BBU機種拉貨不如預期影響營收及毛利率 股價自7月中回落 8月起反彈 8/6拉長紅站回10日均線；法人指7月起拉貨恢復正常 Q3營運及獲利皆顯著回升；Q4將新增一家CSP客戶 高壓專案涵蓋三家CSP 受惠資料中心往HVDC發展；公司預期下半年營收逐季成長 non-IT出貨比重增至逾5成 8kW/12kW機種下半年出貨 800V高壓產品2027年量產；升評理由明指股價修正後價值浮現；註副標掛台新證券屬權證發行商掛名 是否即出具評等機構待確認；已做個股摘要；來源ctee 20260807700288
2026-08-07,花旗環球證券,外資,金像電(2368),PCB-AI伺服器/交換器板,正向(未明示評等),本則未列目標價,首次以此形式收錄 無目標價不建個股摘要；因今年市占擴張 研判未來幾季產能利用率將拉滿；很可能進一步供應ASIC新客戶需求 將是明年重要成長引擎 伴隨積極擴產可持續掌握AI強勁需求；出自工商時報權證專欄；來源ctee 20260807700279
2026-08-07,投顧研究機構(未具名),內資,金像電(2368),PCB-AI伺服器/交換器板,正向(未明示評等),本則未列目標價,無目標價不建個股摘要；美系ASIC客戶產品預期Q2量產Q3達高峰；預計美系另一CSP客戶有望2027Q1出貨高於30層的HLC產品；800G交換器需求暢旺 Q1占比已超過400G 層數約38~44層 隨學習曲線成熟將大幅貢獻毛利；來源ctee 20260807700279
2026-08-07,大和資本證券,外資,金像電(2368)與世芯-KY(3661),AI ASIC供應鏈-AWS Trainium 3,產業正向(未列個股評等),本則未列目標價,無個股評等目標價不建個股摘要；AWS新一代Trainium 3進入量產 下半年出貨加速 台系供應鏈受惠程度高；估Trn3 ASIC AI伺服器未來四季出貨3.5萬~4萬台 每櫃包含64顆晶片；研判相關供應鏈營收動能向上趨勢延續至年底 為亞馬遜供應鏈主要大廠股價催化劑；來源ctee 20260807700279
2026-08-07,法人+金控旗下研究機構(均未具名),內資,世芯-KY(3661),IC設計服務-AI ASIC,正向(未明示評等),本則未列目標價,無目標價不建個股摘要；CSP客戶3奈米製程AI ASIC於6月開始出貨 已確保所有所需產能(晶圓/CoWoS/合作夥伴/基板/冷卻/測試) 推估總量約220萬顆 下一代晶片也由世芯-KY為主要合作夥伴；與大陸客戶合作的車用預估為全年第二大營收來源；CSP客戶2奈米AI ASIC第四季完成流片 首批量產推估2027Q4；今年量產之3奈米生命週期延續至2027Q3 有效銜接不會出現去年的營收空窗期；來源ctee 20260807700279
2026-08-07,群益金鼎證券,內資,達發(6526),IC設計-有線網通/近程無線,正向(未明示評等),本則未列目標價,無目標價不建個股摘要 對照8/6已收錄5家券商630~750元區間；受惠AI資料中心基礎建設加速有線網通成長 Q2營收創歷史新高 毛利率因產品組合與成本上漲季減；Q3營收維持季增年增 且提前拉貨效應消除 成長主要來自真實需求；近程無線晶片(藍牙音訊/藍牙通訊/衛星定位)2024年占營收55% 2025~2026年降為50%；有線網通(光纖固網寬頻/乙太網/光通訊)2024年占35% 去年升至45% 今年續升至50%；來源ctee 20260807700291
2026-08-07,法人(未具名),內資,緯穎(6669),AI伺服器-ODM,無評等,無目標價,無評等目標價不建個股摘要 對照8/3已收錄高盛買進10000元；受惠通用型伺服器需求提升 法人看好Q3營收季增可望達28%；AI伺服器有美系CSP客戶自Q2起持續拉貨ASIC產品 需求持續升溫 下半年營運可期；Q2營收2781.53億元季增0.6%年增26% 上半年5546.6億元年增42% 半年報8/7公布 股價因市場提前卡位站上歷史新高；來源ctee 20260807700285
2026-08-07,－(無券商評等),－,東鋼(2006),鋼鐵-鋼構/鋼筋,無評等,無目標價,無券商評等不建個股摘要 對照8/1已收錄民營金控投顧買進79元；受惠高科技廠房建置需求 鋼構訂單滿至2027年上半年 訂單能見度達2028年上半年；鋼筋在手訂單維持高檔達120萬噸 能見度10~12個月；Q2稅後純益17.6億元年增59.3% EPS 2.41元 上半年EPS 4.07元；股價創歷史新高；來源ctee 20260807700285 + 20260807700249
2026-08-07,第一金投顧(董事長黃詣庭),內資,15檔籌碼穩定股,策略-籌碼選股,選股建議(無個別評等),無個別目標價,無個股評等目標價不建個股摘要；篩選條件=本周四個交易日獲三大法人加碼買超且法人持股比率逾3成；名單15檔=奇鋐3017/鴻海2317/欣興3037/光寶科2301/緯創3231/聯發科2454/晶豪科3006/技嘉2376/景碩3189/緯穎6669/創意3443/信驊5274/健策3653/貿聯-KY3665/聯亞3081 以AI供應鏈占多數(伺服器/散熱/ABF)；大盤觀點=45000點面臨沉重套牢壓力 下方支撐約43000點 短線以5日線為支撐 低檔布局者觸及壓力區可適度調節 空手者震盪拉回擇優分批布局；產業布局續聚焦先進封裝/AI伺服器及零組件 光通訊因個股營運差異大宜搭配營收獲利挑選 並留意7月營收高速成長者；奇鋐本周獲三大法人買超192.69億元居首 持股比率67.17%；鴻海7月營收9465億元月增15.18%年增54.19%創新高 本周買超175.81億元 持股比率46.68%；來源ctee 20260807700208
2026-08-07,萬寶投顧(總監蔡明彰)+永豐投顧(總經理黃柏棠),內資,大盤策略,策略-大盤,無(大盤觀點),44K~45K以上為套牢深水區 上檔關卡45234點與45000點,無個股評等目標價不建個股摘要；蔡明彰=美股呈一個市場兩種面貌 道瓊改寫高點費半高基期修正 本波為低基期補漲行情；台股進入44K以上套牢深水區且月季線死亡交叉 Q2上市量能74兆元約三分之一(20兆元)處於套牢 期盼一路反彈難度較高；三大變數=美7月非農報告/荷姆茲海峽開放/美7月CPI 若順利消化將吸引資金回流；黃柏棠=短線急漲14.2%後收復短中期均線 但45K以上買盤追價力道不足 Fed官員主張漸進升息 10年期美債殖利率持平 流動性偏中性難帶來第二波動能 技術面高檔震盪反覆整理；選股回歸基本面三面向=7月營收達成率超前(Q3首月達33%以上)/法說釋出訂單能見度提升/供給偏緊具漲價題材的AI基建材料(高階CCL ABF載板 記憶體 CPO)；數據=8/6加權收44396.70點跌214.9點(-0.48%) 成交9740億元為近三日最低 盤中一度跌破季線 自歷史高點修正幅度收斂至7.93% 千金股回到48檔 川湖收10100元成台股史上第三檔萬元股 與股王信驊並列雙萬金；來源ctee 20260807700052 + 20260807700208
2026-08-07,－(近24小時無新觀點),－,萬潤(6187),半導體-封裝自動化設備(自選股),無新評等,無新目標價,自選股本場次追蹤紀錄 非新觀點 不另建摘要；經多次搜尋確認8/6盤後至8/7開盤前無任何新券商報告或評等調整見報 工商時報/旺得富/鉅亨網/MoneyDJ/經濟日報均查無新內容；最近一次券商觀點仍為7/27=一家美系外資初評買進目標價1500元 另一家美系外資維持買進但目標價由1650元下修至1550元；註本場次搜尋另見第三方投資網誌引述高盛1800元與大摩688元(由450元調升) 惟均未載明報告日期且與7/9已收錄之高盛1550元(前值1650元)不符 研判為舊資料 標記待確認不列入正式紀錄；來源多來源交叉查核
2026-08-07,摩根士丹利(大摩 分析師葉馨),外資,穎崴(6515),半導體-測試介面(測試座),優於大盤(維持),12000,前值15000 下修20.0% 本場次幅度最大負向調整；出自大摩「大中華半導體產業」報告 主軸=投資焦點由漲價受惠股轉向多年期規格升級題材 測試設備與耗材為最大受惠者；Q2初步營收符合預期但毛利率可能低於40% 主因智慧型手機塑膠測試座出貨比重較高；新產能全面到位 預期年底前消化所有積壓訂單 搭配穩定良率與測試座+探針卡產品組合改善 H2毛利率可望穩定在43%~45%；Q3營收預估較Q2成長逾20%；2026年營收由145.99億元上修至151.76億元 但EPS由94.88元下修至89.21元(-6.0%) 強勁營收動能被毛利率不穩定抵銷；2027年EPS 205.18→207.93元 2028年EPS 436.93→438.74元 上修幅度僅1.3%/0.4%屬微調 長線故事未實質增強 目標價卻大幅下修 顯示評價倍數假設同步調降(原文未揭露倍數)；原文未載現價與潛在空間；對照7/16高盛買進13000元 7/24野村看多8315元 7/26FactSet共識12600元 本次落區間中段；已做個股摘要；來源udn 9675352
2026-08-07,摩根士丹利(大摩 分析師葉馨),外資,旺矽(6223),半導體-測試介面(探針卡),優於大盤(維持),8000,前值7500 上調6.7%；與穎崴同出一份大摩報告 同族群同評等卻反向調整 差異全在毛利率結構；受惠Trainium 3與Google TPU強勁拉貨 加上網通與面板驅動IC額外貢獻 Q2營收分別高於大摩預估6%與市場預期7%；AI需求延續 全產品線漲價推升Q3營收 預估Q3營收季增25%~30%；懸臂式探針卡CPC比重相對較低 Q3毛利率預計達約60%；因CPC及MEMS探針卡需求強勁與漲價效益延續 2026-2028年EPS各上修4.2%/11.9%/10.6%至71.48元/160.51元/319.26元；風險=2027/2028上修幅度遠大於2026 獲利動能高度押注後兩年有驗證空窗期 60%毛利率假設建立在CPC比重低的產品組合 若CPC訂單回流將稀釋 客戶集中於兩大ASIC專案未量化；對照7/24野村看多8000元 7/28高盛買進8000元 三家完全收斂共識度高；已做個股摘要；來源udn 9675352
2026-08-07,美系外資(未具名),外資,愛普*(6531),半導體-矽電容S-SiCap/利基記憶體,加碼(維持)+升列首選股Top Pick,1666,前值1555(大摩8/3) 跨券商比較+7.1% 是否同一家待確認 為本檔目前所見最高價且首度給予首選股定位；升評理由=持續看好矽電容S-SiCap結構性供不應求 以及邊緣AI帶動VHM業務成長機會；Q2獲利優於預期 IoTRAM Q2營收16.9億元受惠顯示相關客戶需求轉強 一般型記憶體價格高檔促使部分客戶改採IoTRAM 公司並因成本上升調升IoTRAM售價；S-SiCap Q2營收6.4億元 其中IPD正進入前所未見的快速量產爬坡 支援AI/HPC新的基板內嵌應用 需求能見度已延伸至2028年 外資預期S-SiCap 2027年營收可能超越IoTRAM成為更重要營收來源；VHM Q2營收約3700萬元目前主要為NRE 首款8層堆疊VHM正進行客戶認證 最快2027年底至2028年初量產；已與主要晶圓代工及封測夥伴簽長期產能協議 未來預期支付訂金或預付款；風險=IPC受力積電銅鑼廠出售案影響Q3生產可能短暫受衝擊Q4才恢復 GDR最多發行1500萬股潛在稀釋不超過8.43%但目標價是否已計入未說明 VHM 2028年才量產屬遠期選擇權；對照7/8小摩1350元 8/3大摩優於大盤1555元；已做個股摘要；來源chinatimes 20260807002161
2026-08-07,Factset彙整,外資,研華(2395),工業電腦/邊緣AI,加碼,649,前值560 上調15.9% 評等日8/7 本場次唯一評等與目標價同步明確上調者；惟649元相對現價634元隱含空間僅+2.4% 評價空間已有限；另補收錄8/6同表另一機構重申超越市場 目標價530→550元(+3.8%) 兩個交易日共識連續走高方向一致；本則僅有評等與數字 未載分析師論述與本益比假設無法檢驗評價基礎；_log 8/5與8/6已收錄公司財報/法說(無新券商評等)沿用628元 本次為財報後首見具體評等調升；已做個股摘要(含8/6與8/7兩筆)；來源cnyes 外資評等統計總表
2026-08-07,Factset彙整,外資,力成(6239),半導體-封測,強力買進,360,前值335 上調7.5% 評等日8/7；連兩日調升=8/6由310→335元(+8.1%)8/7再335→360元(+16.1%兩日累計) 評等兩日均維持強力買進 為本場次評等最強且方向最一致者；360元相對現價262.5元隱含空間+37.1%；產業背景(8/5已收錄本土投顧)=記憶體供需失衡短期難緩解 HBM排擠效應帶來外包訂單 力成與Broadcom於新加坡成立合資公司發展先進封裝 並以微凸塊技術切入3D Optical；風險=本則出自FactSet彙整未載論述與獲利上修幅度 兩日連升意味共識調整速度偏快須留意追價風險 記憶體封測動能高度依賴漲價循環延續；已做個股摘要(含8/6與8/7兩筆)；來源cnyes 外資評等統計總表
2026-08-07,Factset彙整,外資,新日興(3376),手機鉸鏈Hinge-機構件,強力買進,261,前值276 下修5.4% 評等日8/7 8/6才剛以276元收錄兩日內即遭下修屬短周期反覆；本場次唯一評等維持強力買進但目標價同步下修者 評等與數字方向背離；261元相對現價184.5元仍有+41.5%空間 但下修訊號本身值得留意；8/1已收錄法人點名其為美系客戶(Q3將發表首款折疊機)Hinge供應商之一但未給評等目標價 本次數字下修是否與折疊機規格或分配比重有關原文未說明；已做個股摘要；來源cnyes 外資評等統計總表
